680    ,    5.658333333    2.627174996    236.1202374    37.57559832    19.8785436    20.94569831    ;
681    ,    5.666666667    1.361122182    246.0265149    37.57559832    19.6138308    20.98272558    ;
682    ,    5.675    2.645715126    215.5840728    37.57559832    20.1432564    20.9272869    ;
683    ,    5.683333333    1.676774333    244.5423705    37.93346116    19.6138308    20.98272558    ;
684    ,    5.691666667    2.700883035    227.765811    37.93346116    20.0109    20.96427857    ;
685    ,    5.7    1.687470507    246.991863    37.93346116    19.6138308    20.98272558    ;
686    ,    5.708333333    2.483425731    220.3630358    37.93346116    20.1432564    20.98272558    ;
687    ,    5.716666667    1.686707958    239.43143    37.93346116    19.7461872    20.98272558    ;
688    ,    5.725    2.556312988    234.0418771    37.93346116    19.8785436    20.96427857    ;
689    ,    5.733333333    1.675259588    231.1721109    37.93346116    19.8785436    20.98272558    ;
690    ,    5.741666667    2.240647168    229.5250952    37.93346116    19.8785436    20.96427857    ;
691    ,    5.75    1.944812747    224.4986831    37.93346116    20.0109    20.98272558    ;
692    ,    5.758333333    1.838083219    241.7728645    37.93346116    19.7461872    21.00119037    ;
693    ,    5.766666667    2.353296149    232.4762334    37.93346116    19.8785436    20.94569831    ;
694    ,    5.775    1.868748494    244.3845687    37.93346116    19.6138308    21.00119037    ;
695    ,    5.783333333    2.391760483    224.1849776    37.93346116    20.0109    20.94569831    ;
696    ,    5.791666667    2.135962473    245.3326516    37.93346116    19.6138308    21.00119037    ;
697    ,    5.8    2.213680415    214.9846949    37.93346116    20.1432564    20.94569831    ;
698    ,    5.808333333    1.66574702    239.472882    37.93346116    19.7461872    21.00119037    ;
699    ,    5.816666667    2.591766063    215.8963624    37.93346116    20.1432564    20.94569831    ;
700    ,    5.825    1.577974341    242.1208389    37.93346116    19.7461872    20.98272558    ;
701    ,    5.833333333    2.431015934    225.8004616    37.93346116    20.0109    20.96427857    ;
702    ,    5.841666667    1.849418283    233.611121    37.93346116    19.8785436    20.98272558    ;
703    ,    5.85    2.255174975    231.0132796    37.93346116    19.8785436    20.96427857    ;
704    ,    5.858333333    1.880455035    239.1839073    37.93346116    19.7461872    20.98272558    ;
705    ,    5.866666667    2.256194062    238.9209831    37.93346116    19.7461872    20.98272558    ;
706    ,    5.875    1.848972855    233.6720529    37.93346116    19.8785436    20.98272558    ;
707    ,    5.883333333    1.82716373    247.7328357    37.93346116    19.6138308    21.00119037    ;
708    ,    5.891666667    2.22880733    224.6067026    37.93346116    20.0109    20.96427857    ;
709    ,    5.9    1.921672387    237.8010278    37.93346116    19.7461872    21.00119037    ;
710    ,    5.908333333    2.406895112    223.3604456    37.93346116    20.0109    20.9272869    ;
711    ,    5.916666667    1.935006446    245.9690983    37.93346116    19.6138308    21.00119037    ;
712    ,    5.925    2.462004587    226.5197719    38.291324    20.0109    20.94569831    ;
713    ,    5.933333333    1.82716373    246.9233283    37.93346116    19.6138308    21.00119037    ;
714    ,    5.941666667    2.663794298    225.0442079    38.291324    20.0109    20.94569831    ;
715    ,    5.95    1.772661052    239.048815    38.291324    19.7461872    20.98272558    ;
716    ,    5.958333333    2.700883035    222.6622295    38.291324    20.0109    20.94569831    ;
717    ,    5.966666667    1.740288351    235.3644524    38.291324    19.8785436    20.98272558    ;
718    ,    5.975    2.415481992    223.4070951    38.291324    20.0109    20.96427857    ;
719    ,    5.983333333    2.094216698    228.4482412    38.291324    19.8785436    20.96427857    ;
720    ,    5.991666667    2.416573028    230.5925352    38.291324    19.8785436    20.94569831    ;
721    ,    6    2.107684586    232.1909029    38.291324    19.8785436    20.98272558    ;
722    ,    6.008333333    2.43321303    236.8597726    38.291324    19.7461872    20.94569831    ;
723    ,    6.016666667    2.053686787    233.9863443    38.291324    19.8785436    20.98272558    ;
724    ,    6.025    2.362920269    230.9542016    38.291324    19.8785436    20.96427857    ;
725    ,    6.033333333    2.054614824    240.7220968    38.291324    19.7461872    20.98272558    ;
726    ,    6.041666667    2.471342053    237.542453    38.291324    19.7461872    20.96427857    ;
727    ,    6.05    2.094216698    231.5992113    38.291324    19.8785436    20.98272558    ;
728    ,    6.058333333    2.365056787    246.3424797    38.291324    19.6138308    20.98272558    ;
729    ,    6.066666667    2.052759588    226.3080558    38.291324    20.0109    20.98272558    ;
730    ,    6.075    2.417665049    237.542453    38.291324    19.7461872    20.96427857    ;
731    ,    6.083333333    2.094216698    230.2912382    38.291324    19.8785436    20.96427857    ;
732    ,    6.091666667    2.434313068    244.4102924    37.93346116    19.6138308    20.94569831    ;
733    ,    6.1    2.041486047    242.7316173    37.93346116    19.7461872    20.98272558    ;
734    ,    6.108333333    2.486111785    230.1556267    37.93346116    19.8785436    20.94569831    ;
735    ,    6.116666667    2.041486047    240.0690211    37.93346116    19.7461872    20.98272558    ;
736    ,    6.125    2.48723523    239.9608329    37.93346116    19.7461872    20.96427857    ;
737    ,    6.133333333    2.175471796    233.5501904    37.57559832    19.8785436    20.98272558    ;
738    ,    6.141666667    2.432113986    232.3721639    37.57559832    19.8785436    20.96427857    ;
739    ,    6.15    2.175471796    236.6897575    37.57559832    19.8785436    21.00119037    ;
740    ,    6.158333333    2.556312988    230.7204192    37.21773548    19.8785436    20.94569831    ;
741    ,    6.166666667    2.122088058    247.1792453    37.21773548    19.7461872    21.00119037    ;
742    ,    6.175    2.572488876    233.1564845    37.21773548    19.8785436    20.94569831    ;
743    ,    6.183333333    2.053686787    233.8725751    37.21773548    19.8785436    20.98272558    ;
744    ,    6.191666667    2.46978601    229.6426286    36.85987264    19.8785436    20.94569831    ;
745    ,    6.2    2.066787292    237.0511806    37.21773548    19.8785436    21.01967297    ;
746    ,    6.208333333    2.415042414    222.0951202    37.21773548    20.0109    20.94569831    ;
747    ,    6.216666667    2.053686787    232.9675149    37.21773548    19.8785436    20.98272558    ;
748    ,    6.225    2.407982269    232.1803764    36.85987264    19.8785436    20.94569831    ;
749    ,    6.233333333    1.933258422    232.3179785    37.21773548    19.8785436    20.98272558    ;
750    ,    6.241666667    2.377673582    232.0171157    36.85987264    19.8785436    20.94569831    ;
751    ,    6.25    1.945691189    233.0280686    36.85987264    19.8785436    20.98272558    ;
752    ,    6.258333333    2.269677983    235.1919632    36.85987264    19.8785436    20.96427857    ;
753    ,    6.266666667    1.945691189    230.7556466    36.85987264    19.8785436    20.96427857    ;
754    ,    6.275    2.255174975    229.5768681    36.85987264    19.8785436    20.94569831    ;
755    ,    6.283333333    1.838083219    241.6129027    36.85987264    19.7461872    20.98272558    ;
756    ,    6.291666667    2.201522216    232.1898282    36.85987264    19.8785436    20.98272558    ;
757    ,    6.3    1.771860369    231.5390433    36.85987264    19.8785436    20.98272558    ;
758    ,    6.308333333    2.134997256    237.7709144    36.85987264    19.7461872    20.96427857    ;
759    ,    6.316666667    1.858993465    221.3178497    36.5020098    20.1432564    20.98272558    ;
760    ,    6.325    1.654579159    237.7709144    36.5020098    19.7461872    20.96427857    ;
761    ,    6.333333333    1.752091974    243.2911621    36.5020098    19.7461872    20.96427857    ;
762    ,    6.341666667    1.719761189    250.7148557    36.5020098    19.6138308    21.01967297    ;
763    ,    6.35    2.132625122    218.6484371    36.5020098    20.1432564    20.94569831    ;
764    ,    6.358333333    1.934132039    239.2664234    36.5020098    19.7461872    21.00119037    ;
765    ,    6.366666667    1.968714833    220.5025822    36.5020098    20.1432564    20.94569831    ;
766    ,    6.375    2.108637024    243.6235289    36.5020098    19.7461872    21.00119037    ;
767    ,    6.383333333    1.96960367    226.468247    36.14414696    20.0109    20.94569831    ;
768    ,    6.391666667    1.922541161    248.3115022    36.14414696    19.6138308    21.01967297    ;
769    ,    6.4    2.241898648    220.5025822    36.14414696    20.1432564    20.94569831    ;
770    ,    6.408333333    1.922541161    246.0536938    36.14414696    19.6138308    21.00119037    ;
771    ,    6.416666667    2.174489613    225.9620921    36.14414696    20.0109    20.94569831    ;
772    ,    6.425    1.988707717    248.9583106    36.14414696    19.6138308    21.01967297    ;
773    ,    6.433333333    2.173508316    218.1985724    36.14414696    20.1432564    20.94569831    ;
774    ,    6.441666667    2.042408988    247.6490457    36.14414696    19.6138308    21.00119037    ;
775    ,    6.45    2.01153646    225.9620921    36.14414696    20.0109    20.94569831    ;
776    ,    6.458333333    1.975896489    247.9576658    36.14414696    19.6138308    21.00119037    ;
777    ,    6.466666667    2.023351596    217.6449343    36.14414696    20.1432564    20.94569831    ;
778    ,    6.475    1.974111526    234.3082472    36.14414696    19.8785436    21.01967297    ;
779    ,    6.483333333    1.835594767    216.7287874    36.14414696    20.1432564    20.94569831    ;
780    ,    6.491666667    1.577261595    238.8580704    36.5020098    19.8785436    21.01967297    ;
781    ,    6.5    2.322020747    215.7737923    36.5020098    20.1432564    20.94569831    ;
782    ,    6.508333333    1.932818645    234.5173393    36.5020098    19.8785436    21.00119037    ;
783    ,    6.516666667    2.322020747    215.4224989    36.5020098    20.1432564    20.9272869    ;
784    ,    6.525    2.48566918    237.3440485    36.5020098    19.8785436    21.01967297    ;
785    ,    6.533333333    2.447628484    232.5937733    36.5020098    19.8785436    20.94569831    ;
786    ,    6.541666667    2.053244182    237.3440485    36.5020098    19.8785436    21.01967297    ;
787    ,    6.55    2.486111785    229.1996512    36.5020098    19.8785436    20.94569831    ;
788    ,    6.558333333    2.093776922    232.3781534    36.5020098    19.8785436    20.98272558    ;
789    ,    6.566666667    2.540109584    234.5201453    36.85987264    19.8785436    20.98272558    ;
790    ,    6.575    2.161682385    237.5239837    36.85987264    19.8785436    20.98272558    ;
791    ,    6.583333333    2.687264412    246.7950744    36.85987264    19.6138308    20.96427857    ;
792    ,    6.591666667    2.307183273    218.0490707    36.85987264    20.1432564    20.98272558    ;
793    ,    6.6    2.720568583    238.3045344    36.85987264    19.7461872    20.94569831    ;
794    ,    6.608333333    2.377042514    231.6138258    36.85987264    20.0109    21.01967297    ;
795    ,    6.616666667    3.029268928    246.1780327    36.85987264    19.6138308    20.94569831    ;
796    ,    6.625    2.469110528    228.4121751    36.85987264    20.0109    20.98272558    ;
797    ,    6.633333333    3.009912211    246.361425    36.85987264    19.6138308    20.94569831    ;
798    ,    6.641666667    2.483867936    223.9107322    36.85987264    20.1432564    21.01967297    ;
799    ,    6.65    2.955770766    243.6540912    37.21773548    19.6138308    20.94569831    ;
800    ,    6.658333333    2.61423401    231.827194    37.21773548    19.8785436    20.98272558    ;
801    ,    6.666666667    3.006753374    229.518895    37.21773548    19.8785436    20.94569831    ;
802    ,    6.675    2.61423401    237.090973    37.21773548    19.8785436    21.01967297    ;
803    ,    6.683333333    3.040691038    226.2680226    37.21773548    19.8785436    20.94569831    ;
804    ,    6.691666667    2.756100781    238.8420447    37.21773548    19.8785436    21.00119037    ;
805    ,    6.7    3.040691038    228.9841037    37.21773548    19.8785436    20.94569831    ;
806    ,    6.708333333    2.703324031    246.86483    37.21773548    19.7461872    21.01967297    ;
807    ,    6.716666667    3.080087575    230.09729    37.21773548    19.8785436    20.94569831    ;
808    ,    6.725    3.295033062    231.6138258    37.21773548    20.0109    21.01967297    ;
809    ,    6.733333333    3.353548667    245.2210284    37.21773548    19.6138308    20.94569831    ;
810    ,    6.741666667    2.699664189    222.186423    37.21773548    20.1432564    20.98272558    ;
811    ,    6.75    3.32954948    232.6711799    37.57559832    19.8785436    20.96427857    ;
812    ,    6.758333333    2.702102981    233.8725751    37.57559832    19.8785436    20.98272558    ;
813    ,    6.766666667    3.075726416    237.4463372    37.21773548    19.7461872    20.98272558    ;
814    ,    6.775    2.772429734    228.6161636    37.57559832    20.0109    20.98272558    ;
815    ,    6.783333333    2.937167069    247.7234027    37.57559832    19.6138308    21.00119037    ;
816    ,    6.791666667    3.133112802    224.5298124    37.57559832    20.0109    20.94569831    ;
817    ,    6.8    2.811638471    245.6719146    37.21773548    19.6138308    21.01967297    ;
818    ,    6.808333333    3.173051226    227.340406    37.21773548    20.0109    20.94569831    ;
819    ,    6.816666667    2.883374402    248.2271392    37.21773548    19.6138308    21.01967297    ;
820    ,    6.825    2.879765011    218.1549378    37.21773548    20.1432564    20.94569831    ;
821    ,    6.833333333    2.900758083    240.1515035    37.21773548    19.7461872    21.00119037    ;
822    ,    6.841666667    2.788714119    220.458662    37.21773548    20.1432564    20.94569831    ;
823    ,    6.85    2.848368224    249.7595056    37.21773548    19.6138308    21.01967297    ;
824    ,    6.858333333    2.825471806    217.2374644    37.21773548    20.1432564    20.94569831    ;
825    ,    6.866666667    2.776663747    250.1333526    37.21773548    19.6138308    21.01967297    ;
826    ,    6.875    2.460445699    219.5353829    37.21773548    20.1432564    20.94569831    ;
827    ,    6.883333333    2.739727072    243.2302567    37.21773548    19.7461872    21.01967297    ;
828    ,    6.891666667    2.734077356    219.5353829    37.21773548    20.1432564    20.94569831    ;
829    ,    6.9    2.739727072    244.1929448    37.21773548    19.7461872    21.01967297    ;
830    ,    6.908333333    2.391126164    220.8053682    37.21773548    20.1432564    20.98272558    ;
831    ,    6.916666667    2.9747793    251.4622875    37.21773548    19.6138308    20.98272558    ;
832    ,    6.925    2.227801522    219.8878684    37.57559832    20.1432564    20.98272558    ;
833    ,    6.933333333    2.990085058    246.4263208    37.57559832    19.6138308    20.98272558    ;
834    ,    6.941666667    2.173508316    219.8878684    37.57559832    20.1432564    20.98272558    ;
835    ,    6.95    2.57986187    248.9023269    37.57559832    19.6138308    20.98272558    ;
836    ,    6.958333333    2.322020747    216.7721445    37.57559832    20.1432564    20.94569831    ;
837    ,    6.966666667    2.418758058    250.2838256    37.57559832    19.6138308    21.00119037    ;
838    ,    6.975    2.352233682    227.340406    37.93346116    20.0109    20.94569831    ;
839    ,    6.983333333    2.365056787    250.7997749    37.57559832    19.6138308    21.01967297    ;
840    ,    6.991666667    2.321578541    218.5520843    37.93346116    20.1432564    20.94569831    ;
841    ,    7    2.310311041    244.1929448    37.57559832    19.7461872    21.01967297    ;
842    ,    7.008333333    2.173953343    218.0676715    37.93346116    20.1432564    20.94569831    ;
843    ,    7.016666667    2.363988045    242.8832292    37.93346116    19.7461872    21.00119037    ;
844    ,    7.025    2.06447688    215.2638278    37.93346116    20.1432564    20.94569831    ;
845    ,    7.033333333    2.61423401    234.6494569    37.93346116    19.8785436    21.00119037    ;
846    ,    7.041666667    1.805619379    226.1213596    37.93346116    20.0109    20.98272558    ;
847    ,    7.05    2.597254902    235.4278855    37.93346116    19.8785436    21.01967297    ;
848    ,    7.058333333    1.944812747    227.0608708    37.93346116    20.0109    20.98272558    ;
849    ,    7.066666667    2.73848958    235.8255935    37.93346116    19.8785436    20.98272558    ;
850    ,    7.075    1.997884162    218.4485338    37.93346116    20.1432564    20.98272558    ;
851    ,    7.083333333    2.848808399    248.5515442    37.93346116    19.6138308    20.96427857    ;
852    ,    7.091666667    2.360348228    222.4324749    37.93346116    20.1432564    21.01967297    ;
853    ,    7.1    2.811368431    239.466195    38.291324    19.7461872    20.94569831    ;
854    ,    7.108333333    2.431671381    234.7702771    37.93346116    19.8785436    20.98272558    ;
855    ,    7.116666667    2.865390631    242.0271822    37.93346116    19.7461872    20.98272558    ;
856    ,    7.125    2.470225786    232.3179785    37.93346116    19.8785436    20.98272558    ;
857    ,    7.133333333    2.880769652    234.2388323    37.93346116    19.8785436    20.98272558    ;
858    ,    7.141666667    2.577531304    234.9938479    38.291324    19.8785436    20.98272558    ;
859    ,    7.15    2.864096379    231.8342135    38.291324    19.8785436    20.94569831    ;
860    ,    7.158333333    2.577531304    231.3658577    38.291324    19.8785436    20.98272558    ;
861    ,    7.166666667    2.951767348    222.8345207    38.291324    20.0109    20.94569831    ;
862    ,    7.175    2.556312988    236.6276971    38.291324    19.8785436    21.00119037    ;
863    ,    7.183333333    2.990145831    224.7877999    38.291324    20.0109    20.94569831    ;
864    ,    7.191666667    2.594107383    234.9966191    38.291324    19.8785436    21.00119037    ;
865    ,    7.2    2.918536783    231.8925676    38.64918685    19.8785436    20.94569831    ;
866    ,    7.208333333    3.024723556    231.5031758    38.64918685    20.0109    21.01967297    ;
867    ,    7.216666667    2.935828114    225.6981742    38.64918685    20.0109    20.94569831    ;
868    ,    7.225    2.523438768    234.9938479    38.64918685    19.8785436    20.98272558    ;
869    ,    7.233333333    2.899887633    232.6120858    38.291324    19.8785436    20.96427857    ;
870    ,    7.241666667    2.540814625    242.663646    38.64918685    19.7461872    21.00119037    ;
871    ,    7.25    2.88250858    238.9314803    38.64918685    19.7461872    20.98272558    ;
872    ,    7.258333333    2.430573529    227.1139652    38.64918685    20.0109    20.98272558    ;
873    ,    7.266666667    3.060406133    233.9135142    38.64918685    19.8785436    20.98272558    ;
874    ,    7.275    2.516666017    230.009033    38.64918685    20.0109    20.98272558    ;
875    ,    7.283333333    2.669953091    248.5959958    38.64918685    19.6138308    21.00119037    ;
876    ,    7.291666667    2.55400578    218.1113042    38.64918685    20.1432564    20.94569831    ;
877    ,    7.3    2.57986187    248.9772219    38.64918685    19.6138308    20.98272558    ;
878    ,    7.308333333    2.105782288    219.7162691    38.64918685    20.1432564    21.00119037    ;
879    ,    7.316666667    2.362920269    235.2789159    38.64918685    19.8785436    21.00119037    ;
880    ,    7.325    1.91407807    220.2637185    38.64918685    20.1432564    20.98272558    ;
881    ,    7.333333333    2.953540392    235.8255935    38.64918685    19.8785436    20.98272558    ;
882    ,    7.341666667    1.782087909    218.7500867    39.00704969    20.1432564    21.00119037    ;
883    ,    7.35    2.577531304    236.5868242    38.64918685    19.8785436    21.01967297    ;
884    ,    7.358333333    2.052759588    222.4583597    39.00704969    20.0109    20.94569831    ;
885    ,    7.366666667    2.50718281    234.1765177    39.00704969    19.8785436    21.01967297    ;
886    ,    7.375    2.227801522    219.9025801    39.00704969    20.1432564    20.94569831    ;
887    ,    7.383333333    1.784503824    243.8334862    39.00704969    19.7461872    21.01967297    ;
888    ,    7.391666667    2.483867936    220.3753812    39.00704969    20.1432564    20.94569831    ;
889    ,    7.4    1.503596575    234.3869654    39.36491253    19.8785436    21.00119037    ;
890    ,    7.408333333    2.253139559    221.5366033    39.00704969    20.1432564    20.98272558    ;
891    ,    7.416666667    1.945691189    232.785365    39.00704969    19.8785436    20.98272558    ;
892    ,    7.425    2.23963556    226.1796904    39.00704969    20.0109    21.00119037    ;
893    ,    7.433333333    1.848972855    236.2069232    39.36491253    19.8785436    20.98272558    ;
894    ,    7.441666667    1.74980256    240.8986108    39.00704969    19.7461872    21.01967297    ;
895    ,    7.45    2.174489613    225.8084672    39.36491253    20.0109    20.94569831    ;
896    ,    7.458333333    2.173133552    231.2435668    39.36491253    19.8785436    21.00119037    ;
897    ,    7.466666667    1.695848473    232.2582382    39.36491253    20.0109    21.00119037    ;
898    ,    7.475    1.934132039    243.6231488    39.36491253    19.7461872    21.00119037    ;
899    ,    7.483333333    1.457509119    219.3602083    39.36491253    20.1432564    20.98272558    ;
900    ,    7.491666667    2.32516863    243.8766737    39.36491253    19.7461872    20.98272558    ;
901    ,    7.5    1.511458182    219.3602083    39.36491253    20.1432564    20.98272558    ;
902    ,    7.508333333    2.363988045    238.7556968    39.36491253    19.7461872    20.94569831    ;
903    ,    7.516666667    1.545821109    220.5521085    39.36491253    20.1432564    21.00119037    ;
904    ,    7.525    2.455421701    236.3383133    39.36491253    19.7461872    20.94569831    ;
905    ,    7.533333333    1.824688944    225.6099751    39.36491253    20.0109    20.98272558    ;
906    ,    7.541666667    2.309871066    240.0646767    39.36491253    19.7461872    20.96427857    ;
907    ,    7.55    1.944370342    231.089994    39.36491253    20.0109    21.00119037    ;
908    ,    7.558333333    2.686050068    244.5769043    39.36491253    19.7461872    21.00119037    ;
909    ,    7.566666667    1.998786167    225.7484691    39.36491253    20.0109    20.96427857    ;
910    ,    7.575    2.439474058    240.4816244    39.36491253    19.7461872    21.00119037    ;
911    ,    7.583333333    2.120171895    226.2257932    39.36491253    20.0109    20.96427857    ;
912    ,    7.591666667    2.792142339    234.2644101    39.72277537    19.8785436    21.00119037    ;
913    ,    7.6    2.188249391    229.9552617    39.36491253    20.0109    20.98272558    ;
914    ,    7.608333333    2.775409004    241.1061401    39.72277537    19.7461872    21.00119037    ;
915    ,    7.616666667    2.268653268    228.375981    39.72277537    20.0109    21.00119037    ;
916    ,    7.625    2.973435031    242.917923    39.36491253    19.7461872    20.98272558    ;
917    ,    7.633333333    2.121129544    236.2069232    39.72277537    19.8785436    20.98272558    ;
918    ,    7.641666667    2.919412831    241.6754276    39.72277537    19.7461872    20.96427857    ;
919    ,    7.65    2.254596385    225.6099751    39.72277537    20.0109    20.98272558    ;
920    ,    7.658333333    2.828740222    238.9314803    39.72277537    19.7461872    20.98272558    ;
921    ,    7.666666667    2.010183674    220.759511    39.72277537    20.1432564    20.98272558    ;
922    ,    7.675    2.418317883    248.9023269    39.72277537    19.6138308    20.98272558    ;
923    ,    7.683333333    2.321578541    216.6854312    39.72277537    20.1432564    20.94569831    ;
924    ,    7.691666667    2.148840054    244.0455825    39.72277537    19.7461872    21.01967297    ;
925    ,    7.7    2.105782288    216.6854312    39.72277537    20.1432564    20.94569831    ;
926    ,    7.708333333    2.544293997    233.5360333    39.72277537    19.8785436    21.01967297    ;
927    ,    7.716666667    2.052759588    221.5029047    39.72277537    20.0109    20.94569831    ;
928    ,    7.725    2.560926882    234.7181235    39.72277537    19.8785436    21.00119037    ;
929    ,    7.733333333    2.052759588    225.223061    39.72277537    20.0109    20.94569831    ;
930    ,    7.741666667    2.147869457    236.6570359    39.72277537    19.8785436    21.01967297    ;
931    ,    7.75    2.500841146    227.9340531    39.72277537    20.0109    20.96427857    ;
932    ,    7.758333333    2.61423401    235.1324945    39.72277537    19.8785436    21.01967297    ;
933    ,    7.766666667    2.176454866    242.2533454    39.72277537    19.7461872    20.96427857    ;
934    ,    7.775    2.186352498    227.5943648    39.72277537    20.0109    21.01967297    ;
935    ,    7.783333333    2.576367599    225.0420308    39.72277537    20.0109    20.96427857    ;
936    ,    7.791666667    2.378748025    245.3359904    39.72277537    19.7461872    21.00119037    ;
937    ,    7.8    2.646909615    228.2985076    39.72277537    20.0109    20.96427857    ;
938    ,    7.808333333    2.269677983    235.066147    39.72277537    19.8785436    21.00119037    ;
939    ,    7.816666667    2.613053735    227.0192423    39.72277537    20.0109    21.00119037    ;
940    ,    7.825    2.392840804    236.1459669    39.72277537    19.8785436    20.98272558    ;
941    ,    7.833333333    2.576367599    227.5923267    39.72277537    20.0109    21.00119037    ;
942    ,    7.841666667    2.432113986    234.0372788    39.72277537    19.8785436    21.00119037    ;
943    ,    7.85    2.346638429    228.370472    39.72277537    20.0109    21.01967297    ;
944    ,    7.858333333    2.828024249    236.1459669    39.72277537    19.8785436    20.98272558    ;
945    ,    7.866666667    2.790881741    227.5923267    39.72277537    20.0109    21.00119037    ;
946    ,    7.875    2.486111785    233.7514526    39.72277537    19.8785436    20.98272558    ;
947    ,    7.883333333    2.790881741    226.2900051    39.72277537    20.0109    20.98272558    ;
948    ,    7.891666667    2.393286232    234.8255981    39.72277537    19.8785436    20.96427857    ;
949    ,    7.9    2.361853457    229.4977853    39.72277537    20.0109    21.00119037    ;
950    ,    7.908333333    2.501970736    234.2093721    40.08063821    19.8785436    20.98272558    ;
951    ,    7.916666667    2.39992149    225.8301577    40.08063821    20.0109    20.98272558    ;
952    ,    7.925    2.432113986    234.0372788    40.08063821    19.8785436    21.00119037    ;
953    ,    7.933333333    2.415481992    229.4977853    39.72277537    20.0109    21.00119037    ;
954    ,    7.941666667    2.54125743    237.6847457    39.72277537    19.7461872    20.94569831    ;
955    ,    7.95    2.543145298    226.5384077    40.08063821    20.0109    21.00119037    ;
956    ,    7.958333333    2.64930183    240.3136733    39.72277537    19.7461872    20.98272558    ;
957    ,    7.966666667    2.967075166    225.6511273    40.08063821    20.0109    21.00119037    ;
958    ,    7.975    2.73848958    230.3458002    39.72277537    19.8785436    20.98272558    ;
959    ,    7.983333333    3.304678281    220.5060081    40.08063821    20.1432564    21.00119037    ;
960    ,    7.991666667    2.775381021    240.8818093    39.72277537    19.7461872    20.98272558    ;
961    ,    8    3.757074538    231.4111332    40.08063821    20.0109    21.00119037    ;
962    ,    8.008333333    2.757789036    239.7762504    40.08063821    19.7461872    21.00119037    ;
963    ,    8.016666667    3.540961721    222.8415676    40.08063821    20.1432564    21.00119037    ;
964    ,    8.025    2.811811236    238.464219    39.72277537    19.7461872    20.98272558    ;
965    ,    8.033333333    3.566952977    239.5546275    40.08063821    19.8785436    21.00119037    ;
966    ,    8.041666667    2.793844051    241.3205939    40.08063821    19.7461872    21.01967297    ;
967    ,    8.05    3.098781266    229.8674188    40.08063821    20.0109    20.96427857    ;
968    ,    8.058333333    3.275456944    233.7862158    40.08063821    19.8785436    21.01967297    ;
969    ,    8.066666667    3.295033062    225.6366463    40.08063821    20.0109    20.96427857    ;
970    ,    8.075    2.82618598    225.6366348    40.08063821    20.0109    21.01967297    ;
971    ,    8.083333333    3.263207694    234.4005408    40.08063821    19.8785436    20.94569831    ;
972    ,    8.091666667    2.613053735    227.4773877    40.08063821    20.0109    21.01967297    ;
973    ,    8.1    2.61065524    235.5302068    40.08063821    19.8785436    21.00119037    ;
974    ,    8.108333333    2.506487612    227.4773877    40.08063821    20.0109    21.01967297    ;
975    ,    8.116666667    2.517802756    236.0490505    40.08063821    19.8785436    21.00119037    ;
976    ,    8.125    2.39992149    227.1262828    40.08063821    20.0109    21.00119037    ;
977    ,    8.133333333    2.324118387    232.785365    40.08063821    19.8785436    20.98272558    ;
978    ,    8.141666667    2.576367599    227.5923267    40.08063821    20.0109    21.00119037    ;
979    ,    8.15    2.299058276    237.9921686    40.08063821    19.8785436    21.00119037    ;
980    ,    8.158333333    2.186789245    227.4773877    40.08063821    20.0109    21.01967297    ;
981    ,    8.166666667    2.501525308    233.7946355    40.08063821    19.8785436    20.96427857    ;
982    ,    8.175    1.985574551    227.1545455    40.08063821    20.0109    21.01967297    ;
983    ,    8.183333333    2.431671381    233.269825    40.08063821    19.8785436    20.96427857    ;
984    ,    8.191666667    1.985574551    226.200742    40.08063821    20.0109    21.01967297    ;
985    ,    8.2    2.339555292    243.8233196    40.08063821    19.7461872    20.94569831    ;
986    ,    8.208333333    1.867060325    233.6414681    40.08063821    19.8785436    21.00119037    ;
987    ,    8.216666667    1.793820362    228.046606    40.08063821    20.0109    20.96427857    ;
988    ,    8.225    2.081666039    243.7047995    40.08063821    19.7461872    21.03817343    ;
989    ,    8.233333333    1.576104265    229.3662834    40.43850105    20.0109    20.98272558    ;
990    ,    8.241666667    1.986911181    235.156342    40.43850105    19.8785436    21.00119037    ;
991    ,    8.25    1.750509904    232.1484408    40.08063821    20.0109    21.00119037    ;
992    ,    8.258333333    1.986471404    236.3996646    40.43850105    19.8785436    21.01967297    ;
993    ,    8.266666667    1.890396922    226.6011134    40.08063821    20.0109    20.96427857    ;
994    ,    8.275    1.987369068    241.7843515    40.08063821    19.7461872    21.00119037    ;
995    ,    8.283333333    1.835594767    217.9517431    40.08063821    20.1432564    20.96427857    ;
996    ,    8.291666667    1.88001506    242.2056683    40.08063821    19.7461872    21.01967297    ;
997    ,    8.3    1.781645703    220.6866705    40.08063821    20.1432564    20.96427857    ;
998    ,    8.308333333    1.740733779    237.694017    40.43850105    19.8785436    21.01967297    ;
999    ,    8.316666667    1.932385594    225.9925429    40.43850105    20.0109    20.96427857    ;
1000    ,    8.325    1.610902093    235.7575794    40.43850105    19.8785436    20.98272558    ;
1001    ,    8.333333333    1.986014129    226.3427652    40.43850105    20.0109    20.98272558    ;
1002    ,    8.341666667    1.676016618    244.9113253    40.08063821    19.7461872    20.98272558    ;
1003    ,    8.35    1.973220253    227.0192423    40.08063821    20.0109    21.00119037    ;
1004    ,    8.358333333    1.502917731    226.456089    40.43850105    20.0109    20.98272558    ;
1005    ,    8.366666667    1.867497269    234.5276542    40.43850105    19.8785436    21.00119037    ;
